SAE_DNN,SAE_simu,SAE_Sherzer,SAE_Baron,REM_DNN,REM_simu,REM_whitt,REM_Sherzer,REM_Baron,sample_index,queue_type,epoch,rho,K
0.5399999999999984,0.0244355790486694,0.019808262147912918,0.08137613661159442,inf,0.05245155885262827,0.20111205647907426,0.01109157535716902,0.33113172456071827,1,continuous,1,0.27,1
0.5400000000000003,0.008408666724249246,0.014617878899745081,0.066259397167619,inf,0.01923366805511082,0.06782889610131292,0.016905721267912666,0.16652893493910334,2,continuous,1,0.27,1
0.5400000000000003,0.0036180808794514874,0.0051726541019599444,0.013634660361551648,inf,0.008148377397772114,0.03158626024408,0.0037521651044891413,0.02540901637839894,3,continuous,1,0.27,1
1.3199999999999994,0.021696070707911384,0.058785553565026044,0.0003723762442624952,inf,0.028341414573176456,0.12121101642908985,0.07150288241203757,0.00016675633301904246,1,continuous,1,0.66,1
1.3200000000000003,0.06431113052450312,0.013705782571851705,0.0012935119011788674,inf,0.09987834484679463,0.5767092002931731,0.007334217066625075,0.0005360677499245405,2,continuous,1,0.66,1
1.319999999999999,0.053516459648132786,0.017074182001204266,0.0006216660368057345,inf,0.06807465269737964,0.4419549878353234,0.04807508284416393,0.0006894560999270436,3,continuous,1,0.66,1
1.8999999999926487,0.4623152875839253,0.08990268157829809,0.002031616758294388,inf,0.2796894108981416,0.8941453153822514,0.08786176174326825,0.0025293642338808184,1,continuous,1,0.95,1
1.8999999995428756,0.4027062776093902,0.06925041737444905,0.0014692167798845764,inf,0.20904246990273673,0.9151856939021623,0.07397316420810261,0.0012758974945172238,2,continuous,1,0.95,1
1.899999999999988,0.242486688658267,0.12203224491915503,0.0009418372004913344,inf,0.16823276405234372,0.9047434610265785,0.11555258727848919,0.001163896551289029,3,continuous,1,0.95,1
