SAE_DNN,SAE_simu,REM_DNN,REM_simu,REM_whitt,sample_index,queue_type,epoch,rho,K
0.8537880416537489,0.005921575430564716,inf,0.009109625620816093,0.0252512832207241,1,discrete,1,0.27,2
0.8601586990840662,0.0034488546485130847,inf,0.007856411532902332,0.022507188944544242,2,discrete,1,0.27,2
0.8549105582072378,0.009888232038383505,inf,0.015257725911231096,0.02438283410524241,3,discrete,1,0.27,2
1.599514652199646,0.05293983563075562,inf,0.048450694145568095,0.3294186443243511,1,discrete,1,0.66,2
1.6018969676272636,0.05111138817433739,inf,0.09044303709444822,0.32982790209108653,2,discrete,1,0.66,2
1.6042652955307939,0.041121504287738135,inf,0.03410410162425731,0.3309687668629461,3,discrete,1,0.66,2
1.952064710804134,0.36368288904292745,inf,0.10791601824706717,0.8734572552009846,1,discrete,1,0.95,2
1.950173125783916,0.27960968952015813,inf,0.4877415842730803,0.8762342631109876,2,discrete,1,0.95,2
1.9490734556981049,0.5446902040175042,inf,1.0874233652727041,0.8778285739202739,3,discrete,1,0.95,2
