SAE_DNN,SAE_simu,REM_DNN,REM_simu,REM_whitt,sample_index,queue_type,epoch,rho,K
0.011472368381666754,0.01084515553510689,0.003600139674912773,0.023148179386788287,0.0432942496419467,1,mixed,1,0.27,1
0.00882076603625836,0.011195854042482281,0.023362939920490083,0.042527526584109285,0.07068921337369458,2,mixed,1,0.27,1
0.026136904811624086,0.007442415932544916,0.06294780090264807,0.006291755488630016,0.0487847754313999,3,mixed,1,0.27,1
0.028170844270673647,0.06439102972152189,0.03331700133963101,0.0514099320897077,0.45206720280789664,1,mixed,1,0.66,1
0.026814910823077038,0.04686941439535763,0.05752883093464183,0.059655009702729266,0.45519618567912623,2,mixed,1,0.66,1
0.007781837113223134,0.043619712448567216,0.0031831706056801162,0.0701125964636586,0.4347600892382947,3,mixed,1,0.66,1
0.13223811675171046,0.38158817161351044,0.19907888741102492,0.7902843517445169,0.902274184670601,1,mixed,1,0.95,1
0.445063632647932,0.3383767162409865,0.502159144294801,0.6876933045927329,0.9005021893421873,2,mixed,1,0.95,1
0.06886344867553135,0.26548190332265476,0.1190143259113025,0.07120682630940849,0.9016898764447099,3,mixed,1,0.95,1
